cancion,segmento,mfcc1_mean,mfcc2_mean,mfcc3_mean,mfcc4_mean,mfcc5_mean,mfcc6_mean,mfcc7_mean,mfcc8_mean,mfcc9_mean,mfcc10_mean,label,label_id
classical.00084,1,-437.12994384765625,187.1316680908203,-31.810352325439453,22.071044921875,-5.7828288078308105,-14.590010643005373,-19.89450454711914,-13.876937866210938,-18.44490623474121,-14.31816577911377,classical,0
classical.00084,2,-371.5839538574219,188.5218811035156,-28.41231346130371,37.29863357543945,-5.137702465057373,6.070809841156006,-20.870662689208984,-6.4415788650512695,-10.072051048278809,-5.10458517074585,classical,0
classical.00084,3,-456.9967041015625,192.74978637695312,-37.29144287109375,21.11246681213379,11.114280700683594,5.346519470214844,-2.359047174453736,-4.969970226287842,-3.802723407745361,-11.9874906539917,classical,0
classical.00084,4,-453.7652587890625,196.0440216064453,-36.8145637512207,18.74118423461914,8.910595893859863,3.047773838043213,-3.104133367538452,-4.219465732574463,0.4330625534057617,-11.723156929016112,classical,0
classical.00084,5,-434.8585510253906,188.8868103027344,-25.214828491210938,19.004751205444336,5.500545978546143,-4.57169246673584,-8.100805282592773,-10.298070907592772,-11.310036659240724,-10.4566068649292,classical,0
classical.00084,6,-313.684814453125,180.27542114257807,-40.86759948730469,24.06692123413086,-4.547754764556885,-10.797165870666504,-10.661697387695312,-11.47400951385498,-17.926115036010742,-13.525537490844728,classical,0
classical.00084,7,-292.47711181640625,183.44720458984372,-48.32177734375,7.403725147247314,-10.0910062789917,-12.95160961151123,-11.21479320526123,-10.648706436157228,-11.526275634765623,-9.149662971496582,classical,0
classical.00084,8,-296.5607604980469,185.47042846679688,-57.07175827026367,-2.9006855487823486,-24.625919342041016,-17.87263298034668,-17.904054641723633,-12.079710006713867,-11.754762649536133,-8.899845123291016,classical,0
classical.00084,9,-279.541748046875,174.66709899902344,-54.04497528076172,-1.3766354322433472,-24.94832420349121,-16.188255310058594,-19.62628555297852,-13.615581512451172,-14.085338592529297,-10.4879732131958,classical,0
classical.00085,0,-309.0794372558594,157.071044921875,-50.05697250366211,10.758041381835938,-14.156633377075195,-9.426504135131836,-12.20657444000244,-14.132619857788086,-14.733344078063965,-11.51854419708252,classical,0
classical.00085,1,-316.09747314453125,119.06703186035156,-58.863582611083984,2.000019073486328,-14.192472457885742,-2.272781610488892,-7.033837795257568,-13.82505989074707,-10.25406551361084,-9.119423866271973,classical,0
classical.00085,2,-254.9425201416016,114.13343811035156,-45.23287963867188,6.1194024085998535,-8.422622680664062,-1.8738985061645508,-5.957464218139648,-8.651799201965332,-8.858145713806152,-12.58262825012207,classical,0
classical.00085,3,-281.4414978027344,146.71214294433594,-43.89864730834961,11.119826316833496,-10.021279335021973,-6.615999698638916,-9.439409255981444,-18.55342483520508,-13.56657600402832,-9.608196258544922,classical,0
classical.00085,4,-263.25323486328125,185.20504760742188,-41.07892608642578,12.674327850341797,-11.17056941986084,-3.6244611740112314,-8.530600547790527,-5.530938148498535,-5.687124729156494,-6.441904067993164,classical,0
classical.00085,5,-271.12823486328125,193.49822998046875,-50.62017059326172,20.880615234375,-15.353553771972656,-3.0118517875671387,-6.111139297485352,-9.488966941833496,-8.448330879211426,-5.715533256530762,classical,0
classical.00085,6,-225.71780395507807,166.12124633789062,-35.017120361328125,8.034683227539062,-12.39797019958496,-8.176040649414062,-8.533034324645996,-8.593500137329102,-8.353215217590332,-5.966670036315918,classical,0
classical.00085,7,-156.59632873535156,128.88531494140625,-26.34637451171875,18.583763122558597,-5.547112941741943,2.2357144355773926,-2.84611177444458,-0.0431135892868042,-4.587717056274414,-3.624354600906372,classical,0
classical.00085,8,-221.83889770507807,170.82286071777344,-38.3172492980957,19.6234188079834,-9.274470329284668,-1.9180593490600584,-7.087456226348877,-10.341965675354004,-9.104869842529297,-2.3155977725982666,classical,0
classical.00085,9,-166.1607208251953,122.55192565917967,-39.26620101928711,14.37834358215332,-8.243328094482422,0.3925780653953552,-6.736318588256836,-8.706480026245117,-11.737520217895508,-3.739190101623535,classical,0
classical.00086,0,-370.30804443359375,197.9002990722656,-29.262958526611328,19.772686004638672,-6.9020209312438965,-0.2644601762294769,-11.232657432556152,-11.298857688903809,-7.915882110595703,-5.186881065368652,classical,0
classical.00086,1,-342.78875732421875,182.3293609619141,-38.90918731689453,26.188383102416992,-1.6807163953781128,3.855188369750977,-10.547000885009766,-8.944226264953613,-6.78739595413208,-3.006237745285034,classical,0
classical.00086,2,-284.69512939453125,165.76878356933594,-42.85721969604492,25.923828125,-8.7804594039917,1.878362059593201,-11.263958930969238,-8.127256393432617,-10.38649082183838,-3.539405345916748,classical,0
classical.00086,3,-279.21551513671875,127.23467254638672,-26.429052352905277,31.768577575683597,-18.781879425048828,0.8232742547988892,-12.716221809387209,-3.1085782051086426,-5.713811874389648,3.292185068130493,classical,0
classical.00086,4,-208.00868225097656,126.9458236694336,-39.01812362670898,17.383312225341797,-22.48744010925293,-0.6000574231147766,-14.313728332519531,-7.727603912353516,-6.888611793518066,-5.543887615203857,classical,0
classical.00086,5,-236.94493103027344,111.38873291015624,-28.683115005493164,23.779727935791016,-16.140235900878906,-0.934393048286438,-12.51611614227295,-3.690529108047485,-8.743560791015625,-0.4448083639144897,classical,0
classical.00086,6,-270.9933166503906,164.90469360351562,-24.627880096435547,16.415491104125977,-10.188092231750488,-7.317873954772949,-10.509492874145508,-12.924230575561523,-8.732795715332031,-5.545452117919922,classical,0
classical.00086,7,-280.8159484863281,190.5005645751953,-32.19963836669922,13.898902893066406,-13.161457061767578,-8.102339744567871,-13.396121978759766,-12.274353981018066,-9.16049098968506,-7.042070865631104,classical,0
classical.00086,8,-273.73638916015625,185.96841430664065,-28.114505767822266,15.433785438537598,-10.202238082885742,-7.327633380889893,-11.644886016845703,-14.077024459838867,-11.69565486907959,-7.265162467956543,classical,0
classical.00086,9,-299.6471862792969,163.1863250732422,-23.61432456970215,10.34510326385498,-2.783220052719116,-6.383394718170166,-8.250540733337402,-11.452377319335938,-9.092430114746094,-6.703414916992188,classical,0
classical.00087,0,-429.6318359375,215.8247985839844,-14.770903587341309,14.60974407196045,-2.050846576690674,-6.960207939147949,-14.644482612609863,-10.713763236999512,-13.375324249267578,-11.094861030578612,classical,0
classical.00087,1,-448.7330017089844,212.0383758544922,-12.258036613464355,8.546662330627441,-3.843283891677856,-4.339654445648193,-10.30735206604004,-12.521244049072266,-12.96524143218994,-11.318077087402344,classical,0
classical.00087,2,-411.6281433105469,205.9816436767578,-25.89591407775879,8.253572463989258,0.7735059261322021,-5.978121280670166,-12.213558197021484,-16.944921493530273,-13.860458374023438,-5.970667839050293,classical,0
classical.00087,3,-386.7057495117188,199.74588012695312,-33.311397552490234,13.756884574890137,0.6007205843925476,-11.295125007629396,-12.3517427444458,-17.317378997802734,-15.2968111038208,-9.934436798095703,classical,0
classical.00087,4,-476.6158752441406,217.3962554931641,-3.972006559371948,16.95248031616211,-0.5357685089111328,-4.302044868469238,-11.669770240783691,-14.141209602355955,-12.352757453918455,-10.59144401550293,classical,0
classical.00087,5,-485.43359375,162.3061065673828,9.249130249023438,16.510494232177734,2.063445568084717,-7.100780010223389,-5.415130615234375,-10.594170570373535,-8.97269058227539,-5.010002613067627,classical,0
classical.00087,6,-306.9672241210937,179.65306091308594,-35.948692321777344,9.361936569213867,-7.172371864318848,-16.726499557495117,-16.34004783630371,-13.492899894714355,-5.288042068481445,-10.225760459899902,classical,0
classical.00087,7,-310.8799743652344,192.21728515625,-32.339168548583984,12.017382621765137,-2.317535638809204,-14.035655975341797,-15.348350524902344,-15.40282917022705,-4.545816421508789,-13.34015655517578,classical,0
classical.00087,8,-368.8306274414063,200.15579223632807,-16.161758422851562,16.554889678955078,3.257845640182495,-12.861454963684082,-8.344191551208496,-14.429110527038574,-7.091214179992676,-12.156185150146484,classical,0
classical.00087,9,-348.7249450683594,188.8125,-23.954668045043945,9.28470516204834,-4.146075248718262,-10.585127830505373,-11.912817001342772,-14.89272689819336,-7.756631374359131,-9.544544219970703,classical,0
classical.00088,0,-411.6959228515625,178.4395751953125,-25.7105655670166,19.464696884155277,4.268120765686035,-0.1644871681928634,-5.080000400543213,-6.513827800750732,-5.986283779144287,-9.082734107971191,classical,0
classical.00088,1,-400.9223327636719,163.27688598632812,-41.438777923583984,19.80008316040039,-9.068946838378906,-8.137845993041992,-8.299051284790039,-12.05301570892334,-16.470243453979492,-15.913179397583008,classical,0
classical.00088,2,-344.1650390625,160.8079071044922,-50.475563049316406,10.993144989013672,-12.27497386932373,-7.830709934234619,-10.125110626220703,-13.1698637008667,-12.436294555664062,-17.02047348022461,classical,0
classical.00088,3,-292.6925964355469,155.3721466064453,-45.21612930297852,12.654287338256836,-8.31594467163086,-5.177528381347656,-8.388690948486328,-11.26183032989502,-8.11858081817627,-10.103501319885254,classical,0
classical.00088,4,-285.7553405761719,162.30291748046875,-35.75286865234375,20.76240539550781,-5.300553798675537,-1.3099173307418823,-7.214752197265625,-9.329316139221191,-6.178659439086914,-4.622248649597168,classical,0
classical.00088,5,-259.6966247558594,158.78427124023438,-37.79800796508789,24.926637649536133,-7.58010721206665,0.1651153564453125,-6.620895385742188,-10.036748886108398,-4.238142013549805,-3.2240841388702397,classical,0
classical.00088,6,-294.623046875,174.85357666015625,-34.410770416259766,20.97808265686035,-6.030814170837402,-3.549556255340576,-7.270397186279297,-12.166259765625,-11.678705215454102,-7.303625583648682,classical,0
classical.00088,7,-263.8578186035156,150.94554138183594,-47.85302734375,12.958881378173828,-10.311490058898926,-3.6837680339813232,-7.110403060913086,-10.926108360290527,-11.445191383361816,-5.551302433013916,classical,0
classical.00088,8,-247.5526123046875,154.74575805664062,-46.15922546386719,18.05681037902832,-12.259674072265623,-2.3627610206604004,-9.45900821685791,-11.560013771057127,-12.791332244873049,-4.597985744476318,classical,0
classical.00088,9,-214.079833984375,142.39871215820312,-33.4300537109375,18.85917091369629,-7.365121841430664,-0.074666827917099,-6.021751880645752,-6.880048751831055,-10.22121810913086,-4.545439720153809,classical,0
classical.00089,0,-234.97308349609372,116.63786315917967,-45.01446914672852,45.80326843261719,-16.030414581298828,21.00901985168457,-15.545791625976562,25.768972396850582,-4.473070621490479,18.24073600769043,classical,0
classical.00089,1,-277.90460205078125,72.62109375,-42.17369079589844,43.42784118652344,-20.84308433532715,20.6821231842041,1.8408621549606323,53.514347076416016,12.926897048950195,12.367782592773438,classical,0
classical.00089,2,-326.0692138671875,48.6480598449707,-61.483917236328125,32.74067306518555,-20.60272979736328,13.405863761901855,5.34892463684082,62.66641998291016,32.15958404541016,24.01615524291992,classical,0
classical.00089,3,-304.7829895019531,38.05076599121094,-70.65477752685547,33.20704650878906,-23.405101776123047,15.44357967376709,3.4833765029907227,65.704345703125,30.71269798278809,18.244638442993164,classical,0
classical.00089,4,-334.32598876953125,66.10921478271484,-60.2086296081543,32.975059509277344,-16.78952407836914,19.583229064941406,4.741918563842773,47.18777847290039,17.38922119140625,25.597461700439453,classical,0
classical.00089,5,-348.31427001953125,61.6523323059082,-59.5052490234375,29.788166046142575,-18.222999572753903,20.465017318725582,5.144908428192139,49.37396240234375,12.141066551208496,20.397266387939453,classical,0
classical.00089,6,-318.8662414550781,51.138221740722656,-58.916263580322266,39.13536071777344,-21.062597274780277,21.189594268798828,-14.363012313842772,27.506738662719727,9.89754581451416,48.6335334777832,classical,0
classical.00089,7,-290.9373779296875,50.09682846069336,-62.828369140625,28.02519989013672,-29.252931594848636,15.52076530456543,-17.25743293762207,36.38581466674805,18.6895809173584,58.58815383911133,classical,0
classical.00089,8,-286.12554931640625,40.25300598144531,-68.11161041259766,28.53214836120605,-27.053884506225582,20.724872589111328,6.037024974822998,65.7030029296875,25.218299865722656,26.64631462097168,classical,0
classical.00089,9,-294.6972961425781,42.62182235717773,-72.94355773925781,29.388734817504883,-25.02531623840332,16.873512268066406,3.895209789276123,62.94900131225586,27.584693908691406,25.529468536376957,classical,0
classical.00090,0,-333.7173156738281,77.43402862548828,-41.22234725952149,26.004867553710938,-21.30434226989746,15.912650108337402,-20.12455940246582,14.90680694580078,-0.7518039345741272,39.40563583374024,classical,0
classical.00090,1,-334.64508056640625,88.23959350585938,-46.58245849609375,35.539249420166016,-18.644847869873047,7.889826774597168,-25.12753677368164,10.553680419921877,-2.5966956615448,38.88079833984375,classical,0
classical.00090,2,-318.8960266113281,77.67105102539062,-43.51573944091797,34.0150032043457,-28.735998153686523,22.22607040405273,-24.25855255126953,17.80073356628418,-13.99370002746582,32.50899124145508,classical,0
classical.00090,3,-343.593017578125,96.61231994628906,-39.66537094116211,36.37506866455078,-9.983055114746094,13.87424087524414,-19.707216262817383,10.609134674072266,-13.50013542175293,18.333738327026367,classical,0
classical.00090,4,-336.3973083496094,98.92538452148438,-49.77184677124024,32.053489685058594,-22.6103572845459,11.992530822753906,-10.31355094909668,6.120456218719482,-18.606416702270508,22.58001136779785,classical,0
classical.00090,5,-336.7110595703125,105.47200012207033,-41.3941650390625,35.59292984008789,-24.405010223388672,11.335309982299805,-16.249561309814453,9.676060676574709,-19.918163299560547,26.38940048217773,classical,0
classical.00090,6,-329.23455810546875,97.42880249023438,-48.92907333374024,45.8553581237793,-16.36697769165039,9.546526908874512,-24.08260536193848,7.696768760681152,-15.814858436584473,14.18714714050293,classical,0
classical.00090,7,-314.42926025390625,87.39038848876953,-50.54581451416016,33.693023681640625,-28.71622467041016,10.874110221862791,-16.42017364501953,15.214223861694336,-14.103137016296388,17.95166778564453,classical,0
classical.00090,8,-302.2215881347656,86.60079193115234,-46.945926666259766,29.252391815185547,-28.185443878173828,9.66384506225586,-18.095333099365234,12.75405979156494,-7.384037494659424,30.09398078918457,classical,0
classical.00090,9,-322.8622436523437,72.48003387451172,-44.24310302734375,32.824058532714844,-21.03275489807129,8.104242324829102,-12.615074157714844,15.211676597595217,-0.2770831882953644,33.42684555053711,classical,0
classical.00091,0,-208.5791473388672,99.1504898071289,-42.88708114624024,45.13414001464844,-13.115583419799805,25.281169891357425,-9.275444984436035,29.213321685791016,-1.3943179845809937,22.246898651123047,classical,0
classical.00091,1,-261.2865905761719,98.8687515258789,-45.12846374511719,45.253543853759766,-12.45961856842041,22.332639694213867,-10.924787521362305,31.408432006835938,2.7687647342681885,29.962064743041992,classical,0
classical.00091,2,-328.8231506347656,98.22769165039062,-37.45899200439453,42.6022834777832,-3.619556665420532,21.967866897583008,3.2896907329559326,31.76932144165039,0.0195556338876485,10.807058334350586,classical,0
classical.00091,3,-339.6089172363281,103.6631317138672,-34.59070587158203,40.45534896850586,-6.5640716552734375,23.264863967895508,-5.116384983062744,26.303028106689453,-3.969574451446533,14.240402221679688,classical,0
classical.00091,4,-251.4792022705078,88.5307846069336,-42.13008499145508,37.992923736572266,-17.515085220336914,22.305892944335938,-2.6786396503448486,30.049245834350582,-9.688065528869627,5.2039642333984375,classical,0
classical.00091,5,-247.4470977783203,76.4504623413086,-53.50229263305664,40.43117904663086,-13.57984733581543,30.57136344909668,-5.236096382141113,19.896921157836918,-21.15752601623535,15.952239990234377,classical,0
classical.00091,6,-235.91314697265625,74.85376739501953,-54.579097747802734,36.17339324951172,-18.90699577331543,29.13797378540039,-8.594644546508789,15.522388458251951,-27.57642936706543,19.060895919799805,classical,0
classical.00091,7,-218.58204650878903,91.76433563232422,-45.26971054077149,37.844757080078125,-20.919023513793945,22.1408634185791,-14.756489753723145,34.55060577392578,-5.132472515106201,11.207930564880373,classical,0
classical.00091,8,-233.96620178222656,84.01049041748047,-41.0389289855957,33.866573333740234,-16.599624633789062,21.125463485717773,-10.838204383850098,28.03730773925781,-2.5672624111175537,13.552501678466797,classical,0
classical.00091,9,-196.6822052001953,97.64100646972656,-44.93863296508789,41.67560577392578,-18.3299560546875,18.7662410736084,-14.461247444152832,28.86349105834961,-2.262582540512085,17.11588478088379,classical,0
classical.00092,0,-187.65899658203125,140.69064331054688,-34.84213638305664,49.64193344116211,-4.53225564956665,17.325557708740234,-20.512784957885746,3.406520128250122,-17.328763961791992,12.90402603149414,classical,0
classical.00092,1,-193.92465209960935,127.70577239990234,-31.539655685424805,51.12602996826172,-5.803486347198486,11.15908432006836,-20.55627822875977,6.909482955932617,-16.789005279541016,22.45713996887207,classical,0
classical.00092,2,-223.74984741210935,117.08238220214844,-23.78507423400879,57.81662368774414,-0.8082177639007568,12.650033950805664,-10.825345039367676,5.7682881355285645,-17.619264602661133,15.470064163208008,classical,0
classical.00092,3,-334.4631042480469,143.23236083984375,-11.533723831176758,47.63665008544922,11.017022132873535,19.10882568359375,0.4427553713321686,-0.1243735402822494,-8.04362678527832,4.986086368560791,classical,0
classical.00092,4,-376.1520385742188,98.75112915039062,-11.250558853149414,42.76989364624024,17.23807144165039,24.145761489868164,-6.007068157196045,-9.65131664276123,10.730419158935549,25.91522979736328,classical,0
classical.00092,5,-342.3291015625,92.96922302246094,-26.06616973876953,47.917579650878906,14.704024314880373,17.171340942382812,-8.609465599060059,-6.681149005889893,9.58359718322754,24.30205535888672,classical,0
classical.00092,6,-335.95330810546875,89.02970123291016,-39.502628326416016,56.24843597412109,17.73748779296875,25.292367935180664,-12.66539192199707,-7.993923664093018,11.679654121398926,17.951839447021484,classical,0
classical.00092,7,-322.9638671875,81.06900024414062,-43.182037353515625,59.309967041015625,21.00665283203125,19.58549118041992,-18.620519638061523,-3.0580358505249023,23.6156063079834,13.582681655883787,classical,0
classical.00092,8,-339.4823608398437,86.4018783569336,-34.90484619140625,57.67646408081055,19.85403823852539,13.933523178100586,-15.0634126663208,8.180241584777832,12.395461082458496,-0.8569162487983704,classical,0
classical.00092,9,-346.3224182128906,84.44364166259766,-43.5904655456543,57.647159576416016,15.312790870666504,18.863365173339844,-11.642465591430664,6.379605770111084,18.29888916015625,2.1756153106689453,classical,0
classical.00093,0,-197.53810119628903,131.64137268066406,-26.54569625854492,27.503816604614254,-1.5079070329666138,25.68953895568848,-14.548539161682127,5.170933246612549,-16.71773338317871,12.844304084777832,classical,0
classical.00093,1,-228.02114868164065,120.954833984375,-24.295316696166992,24.0709285736084,-2.901169538497925,23.83824157714844,-16.64371109008789,4.611181259155273,-13.199658393859863,13.78946018218994,classical,0
classical.00093,2,-194.51780700683597,128.22109985351562,-33.75176239013672,20.10113525390625,-2.5855355262756348,26.825681686401367,-15.770665168762209,-0.5420758128166199,-17.848772048950195,17.6668758392334,classical,0
classical.00093,3,-234.363037109375,111.17833709716795,-63.2597885131836,9.11424160003662,-13.203210830688477,21.648290634155277,-12.438429832458496,8.065995216369629,-11.800225257873535,9.428740501403809,classical,0
classical.00093,4,-218.0708770751953,116.56378173828124,-58.338748931884766,7.442372322082519,-3.5384271144866943,19.31977081298828,-5.181069850921631,-2.938551664352417,-19.529346466064453,2.472158193588257,classical,0
classical.00093,5,-195.82501220703125,131.74827575683594,-36.4626579284668,22.07770347595215,-4.927080631256104,14.997566223144531,-21.11700439453125,7.676554203033447,-17.79799461364746,4.379477024078369,classical,0
classical.00093,6,-205.4371490478516,118.32398986816406,-49.03673553466797,23.30435562133789,-15.86867904663086,8.93846607208252,-31.254846572875977,-2.769676923751831,-18.57263565063477,16.135784149169922,classical,0
classical.00093,7,-203.28536987304688,120.18727111816406,-57.62890625,13.074579238891602,-10.559964179992676,13.733869552612305,-17.562437057495117,2.984265089035034,-9.471006393432615,10.044317245483398,classical,0
classical.00093,8,-233.27517700195312,126.77365112304688,-74.00022888183594,10.712873458862305,-5.745267391204834,20.021953582763672,-4.673457145690918,-6.202047824859619,-13.729019165039062,10.928919792175291,classical,0
classical.00093,9,-196.04254150390625,121.63746643066406,-39.12470626831055,20.58209228515625,1.1724013090133667,20.931655883789062,-1.1368063688278198,0.3874366283416748,-20.22320556640625,1.9425020217895508,classical,0
classical.00094,0,-342.7910461425781,129.99380493164062,-54.71500778198242,36.6777572631836,-16.663726806640625,14.081106185913086,-18.60158920288086,11.641128540039062,-24.450138092041016,7.790477752685547,classical,0
classical.00094,1,-329.3254699707031,140.43316650390625,-28.264196395874023,44.16497802734375,-8.892852783203125,16.890249252319336,-12.221324920654297,16.5435791015625,-6.7270097732543945,14.86103343963623,classical,0
classical.00094,2,-314.06719970703125,131.00537109375,-42.03876495361328,52.60399627685547,-6.919242858886719,20.519546508789062,-16.974538803100586,19.71076011657715,-8.643686294555664,22.899023056030277,classical,0
classical.00094,3,-298.7247314453125,132.2134552001953,-34.319358825683594,50.489505767822266,-9.493999481201172,19.797645568847656,-14.991122245788574,12.924981117248535,-11.60213565826416,13.98880672454834,classical,0
classical.00094,4,-449.4583435058594,139.10894775390625,-14.981776237487791,48.59554672241211,0.9011042714118958,26.70541763305664,-7.259266376495361,16.66878318786621,-2.2756764888763428,17.89100456237793,classical,0
classical.00094,5,-412.5150146484375,103.54756927490234,-28.54888916015625,38.54324722290039,-7.336205005645752,21.42441749572754,-0.5370807647705078,26.878984451293945,5.554867744445801,13.615470886230469,classical,0
classical.00094,6,-396.4990234375,125.8122787475586,-32.439964294433594,40.116172790527344,-5.433256149291992,17.384218215942383,-6.166348457336426,24.76555061340332,2.0745623111724854,9.729669570922852,classical,0
classical.00094,7,-459.0867309570313,127.34540557861328,-13.245847702026367,39.48551940917969,0.1861414909362793,21.103031158447266,-3.7402868270874015,16.682071685791016,0.1273003220558166,15.392217636108398,classical,0
classical.00094,8,-440.5855712890625,138.35035705566406,-19.486820220947266,42.54821395874024,-3.739565134048462,22.767723083496094,-4.454434394836426,18.50619125366211,-2.338564872741699,22.63856506347656,classical,0
classical.00094,9,-436.3099060058594,152.94888305664062,-31.703950881958008,32.909542083740234,4.316085815429688,15.357953071594238,-0.2503966689109802,8.643982887268066,-6.794534206390381,6.524409770965576,classical,0
classical.00095,0,-473.9896545410156,117.89861297607422,-39.60935974121094,51.17330932617188,-3.733345031738281,12.91244411468506,-6.536804676055908,17.804054260253906,-10.331391334533691,6.809906959533691,classical,0
classical.00095,1,-424.5198974609375,83.87185668945312,-32.38238906860352,50.664947509765625,-6.419779777526856,16.174312591552734,-13.371891975402832,15.298612594604492,-12.171049118041992,26.95339012145996,classical,0
classical.00095,2,-412.5458984375,71.6455078125,-28.16207695007324,43.94972229003906,-15.280864715576172,10.534262657165527,-19.62069129943848,27.432771682739254,2.385739326477051,37.55268478393555,classical,0
classical.00095,3,-458.4387512207031,89.564208984375,-25.578872680664062,43.450008392333984,-4.195962429046631,6.521852970123291,-12.502142906188965,22.348981857299805,0.0721952021121978,21.12314796447754,classical,0
classical.00095,4,-370.2867126464844,121.5215835571289,-35.12250518798828,36.7939682006836,7.920674800872803,2.0276732444763184,-5.887632369995117,2.8491687774658203,-3.5935065746307373,4.094482421875,classical,0
classical.00095,5,-392.3684387207031,134.97451782226562,-10.247770309448242,40.82752990722656,17.013383865356445,17.162654876708984,3.782921314239502,11.303266525268556,2.3394546508789062,9.432682991027832,classical,0
classical.00095,6,-457.1666564941406,103.42382049560548,-27.58136558532715,58.62083053588867,-3.051682949066162,19.86735725402832,-12.833087921142578,19.40814208984375,-6.755732536315918,25.755037307739254,classical,0
classical.00095,7,-407.8457336425781,96.85049438476562,-28.87151527404785,39.14809036254883,-8.862102508544922,8.50985050201416,-14.40157985687256,26.94314384460449,8.212284088134766,27.96222496032715,classical,0
classical.00095,8,-446.8408203125,106.36453247070312,-40.99190902709961,56.1306037902832,-10.279788970947266,12.85951042175293,-13.704984664916992,23.38798141479492,-3.918247222900391,22.778112411499023,classical,0
classical.00095,9,-465.23345947265625,93.77214813232422,-27.68699073791504,55.65306091308594,-6.843236446380615,20.00330352783203,-6.887235164642334,27.915576934814453,-4.809633731842041,18.041507720947266,classical,0
classical.00096,0,-141.5475616455078,124.15850067138672,-51.9122428894043,44.96833038330078,-13.312509536743164,19.216041564941406,-17.92742919921875,22.49151611328125,-10.33637523651123,18.80720329284668,classical,0
classical.00096,1,-142.85281372070312,119.70309448242188,-53.14142990112305,44.63295364379883,-12.84104347229004,19.49135971069336,-15.898298263549805,22.981016159057617,-10.06086254119873,18.126001358032227,classical,0
classical.00096,2,-152.722412109375,115.26756286621094,-51.34856796264648,43.272891998291016,-15.86569118499756,18.83978843688965,-15.842435836791992,24.00324440002441,-8.129965782165527,19.75945472717285,classical,0
classical.00096,3,-267.9502868652344,139.997802734375,-52.950565338134766,50.8676986694336,-8.239742279052734,19.08275985717773,-14.49510383605957,16.042203903198242,-8.31181812286377,21.601924896240234,classical,0
classical.00096,4,-283.5639343261719,148.65255737304688,-50.26494216918945,45.1693000793457,-7.109551429748535,16.093904495239258,-12.713966369628906,19.41794204711914,-8.961714744567871,9.72006130218506,classical,0
classical.00096,5,-194.4735565185547,138.0348358154297,-48.6958236694336,46.06637573242188,-12.60503101348877,14.228864669799805,-19.200841903686523,16.813562393188477,-16.04798698425293,7.903716564178467,classical,0
classical.00096,6,-162.35568237304688,137.42845153808594,-48.09146499633789,48.20695877075195,-13.380962371826172,14.0623140335083,-17.427223205566406,19.001277923583984,-15.871210098266602,10.635883331298828,classical,0
classical.00096,7,-195.90032958984372,87.0682373046875,-60.44744110107422,33.654396057128906,-22.14823532104492,7.211349964141846,-17.75054931640625,22.38774299621582,-6.284976959228516,11.989489555358888,classical,0
classical.00096,8,-251.9524078369141,72.42559051513672,-72.50198364257812,40.18246841430664,-20.73879051208496,16.071489334106445,-18.09513282775879,11.584792137145996,-11.74063777923584,24.15592193603516,classical,0
classical.00096,9,-270.6588439941406,70.8280029296875,-66.02254486083984,36.82904052734375,-17.29597282409668,11.533997535705566,-17.77104949951172,10.068231582641602,-8.805927276611328,20.837133407592773,classical,0
classical.00097,0,-249.68484497070312,112.3682632446289,-28.8336124420166,26.55817413330078,-10.637709617614746,3.744650602340698,-11.536728858947754,21.11872673034668,-4.0689897537231445,9.456603050231934,classical,0
classical.00097,1,-265.777099609375,124.94283294677734,-19.043067932128903,23.87329864501953,-1.7327316999435425,2.441108226776123,-20.893951416015625,2.034116744995117,-11.55592441558838,8.247994422912598,classical,0
classical.00097,2,-257.285888671875,134.19236755371094,-19.490982055664062,28.628324508666992,-3.1002960205078125,9.485481262207031,-18.99477195739746,8.355281829833984,-10.727214813232422,13.55645751953125,classical,0
classical.00097,3,-298.2133483886719,137.25033569335938,-9.370905876159668,35.81243133544922,-2.514094829559326,16.669422149658203,-17.111141204833984,3.5345442295074463,-21.95537376403809,5.8977227210998535,classical,0
classical.00097,4,-294.3527526855469,145.71763610839844,-18.06616973876953,37.57471466064453,-4.469085693359375,14.316034317016602,-21.49927520751953,3.579227924346924,-19.56990623474121,12.773706436157228,classical,0
classical.00097,5,-295.8374328613281,141.40658569335938,-1.819790601730347,35.01606750488281,2.7323572635650635,14.431243896484377,-14.135539054870604,6.555299758911133,-18.73113441467285,0.4194636940956116,classical,0
classical.00097,6,-323.093017578125,125.74618530273438,-24.23408889770508,35.05719375610352,-2.1211013793945312,10.915425300598145,-10.835782051086426,-1.259961485862732,-15.284778594970703,8.350522994995117,classical,0
classical.00097,7,-302.7216796875,134.22837829589844,-25.823993682861328,38.20734024047852,-8.685538291931152,15.1732759475708,-18.24791145324707,6.361968517303467,-18.49037742614746,12.651937484741213,classical,0
classical.00097,8,-300.49224853515625,121.63844299316406,-31.28136444091797,35.85515213012695,-9.158474922180176,17.619945526123047,-24.95741271972656,17.27596092224121,-21.35362434387207,11.150506973266602,classical,0
classical.00097,9,-263.5721130371094,121.21546173095705,-34.38785934448242,35.31927490234375,-9.820240020751951,13.211301803588867,-28.31502723693848,16.656187057495117,-21.42708778381348,11.99236011505127,classical,0
classical.00098,0,-284.7333068847656,125.70956420898438,-25.74155807495117,42.3602180480957,-11.479804039001465,29.82314682006836,-14.134491920471191,21.25589179992676,-12.673203468322754,13.944308280944824,classical,0
